task_id,selection_status,demonstration_pairs,test_pairs,candidates_considered,exact_training_candidates,collision_candidates,selection_seconds,lodo_pair_exact,lodo_cell_accuracy,novel_test_colors,novel_test_color_count,identity_pair_exact_rate,identity_task_exact,posthoc_oracle_local_exists,posthoc_oracle_neighborhood,posthoc_oracle_model_bits,outcome,selected_neighborhood,offset_count,exception_count,model_description_bits,wrapper_description_bits,total_description_bits,mean_test_support,min_test_support,labeled_pairs,pair_exact_count,pair_exact_rate,task_exact,pair_exact_count_pass_at_2,pair_exact_rate_pass_at_2,task_exact_pass_at_2,second_neighborhood,matching_shape_pairs,cell_accuracy,scored_cells,compiled_checked,compiled_equivalent,binary4_invalid_rate,onehot_invalid_rate,dataset,dataset_commit,split,task_index
a3325580,unsupported_shape_change,6,1,29,0,0,1.825043000280857e-06,,,5,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,247
a3df8b1e,no_deterministic_local_rule,3,1,29,0,29,0.0065672899363562465,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,248
a416b8f3,unsupported_shape_change,3,1,29,0,0,9.017996490001678e-06,,,4,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,249
a48eeaf7,no_deterministic_local_rule,2,1,29,0,29,0.010311831953004003,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,250
a5313dff,selected,3,1,29,2,27,0.021243649069219828,0.3333333333333333,0.9448529411764706,,0,0.0,0.0,1.0,moore_r2,4958.0,predicted_incorrect,von_neumann_r2,13,22,1332.0,8.0,1340.0,0.25925925925925924,0.25925925925925924,1,0,0.0,0.0,0,0.0,0.0,moore_r2,1,0.8641975308641975,81,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,251
a5f85a15,no_deterministic_local_rule,3,1,29,0,29,0.007497651968151331,,,6,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,252
a61ba2ce,unsupported_shape_change,2,1,29,0,0,1.4780089259147644e-06,,,6,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,253
a61f2674,no_deterministic_local_rule,2,1,29,0,29,0.008813754073344171,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,254
a64e4611,no_deterministic_local_rule,3,1,29,0,29,0.12280084704980254,,,4,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,255
a65b410d,no_deterministic_local_rule,3,1,29,0,29,0.010677561978809536,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,256
a68b268e,unsupported_shape_change,6,1,29,0,0,1.7700949683785439e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,257
a699fb00,selected,3,1,29,4,25,0.02241264993790537,0.3333333333333333,0.9911111111111112,,0,0.0,0.0,1.0,von_neumann_r1,117.0,solved,von_neumann_r1,5,3,117.0,8.0,125.0,0.98,0.98,1,1,1.0,1.0,1,1.0,1.0,von_neumann_r2,1,1.0,100,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,258
a740d043,unsupported_shape_change,3,1,29,0,0,1.610955223441124e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,259
a78176bb,no_deterministic_local_rule,3,1,29,0,29,0.015776845975778997,,,1,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,260
a79310a0,selected,3,1,29,5,24,0.010440596961416304,0.3333333333333333,0.9152542372881356,,0,0.0,0.0,1.0,center_wire_-1_+0,74.0,solved,center_wire_-1_+0,2,4,74.0,8.0,82.0,1.0,1.0,1,1,1.0,1.0,1,1.0,1.0,von_neumann_r1,1,1.0,25,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,261
a85d4709,selected,4,1,29,4,25,0.010439408011734486,0.0,0.3333333333333333,,0,0.0,0.0,1.0,von_neumann_r1,914.0,predicted_incorrect,von_neumann_r1,5,30,769.0,8.0,777.0,0.3333333333333333,0.3333333333333333,1,0,0.0,0.0,0,0.0,0.0,moore_r1,1,0.3333333333333333,9,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,262
a87f7484,unsupported_shape_change,4,1,29,0,0,3.690016455948353e-06,,,5,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,263
a8c38be5,unsupported_shape_change,2,1,29,0,0,9.180512279272079e-07,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,264
a8d7556c,selected,3,1,29,2,27,0.06698337802663445,0.0,0.9362139917695473,,0,0.0,0.0,1.0,von_neumann_r2,4806.0,predicted_incorrect,von_neumann_r2,13,62,3573.0,8.0,3581.0,0.08024691358024691,0.08024691358024691,1,0,0.0,0.0,0,0.0,0.0,,1,0.9320987654320988,324,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,265
a9f96cdd,selected,4,1,29,3,26,0.011245080037042499,0.0,0.7833333333333333,,0,0.0,0.0,1.0,moore_r1,676.0,predicted_incorrect,moore_r1,9,14,635.0,8.0,643.0,0.8,0.8,1,0,0.0,0.0,0,0.0,0.0,von_neumann_r2,1,0.9333333333333333,15,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,266
aabf363d,selected,2,1,29,29,0,0.025960904080420732,0.0,0.7346938775510204,8,1,0.0,0.0,1.0,center_wire_+0_-1,137.0,predicted_incorrect,center,1,4,49.0,8.0,57.0,0.6938775510204082,0.6938775510204082,1,0,0.0,0.0,0,0.0,0.0,center_wire_+0_-1,1,0.673469387755102,49,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,267
aba27056,no_deterministic_local_rule,3,1,29,0,29,0.009750314988195896,,,2,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,268
ac0a08a4,unsupported_shape_change,3,1,29,0,0,1.5939585864543915e-06,,,1,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,269
ae3edfdc,no_deterministic_local_rule,3,1,29,0,29,0.03087177500128746,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,270
ae4f1146,unsupported_shape_change,4,1,29,0,0,1.3899989426136017e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,271
aedd82e4,selected,4,1,29,4,25,0.011618953896686435,0.75,0.9814814814814815,,0,0.0,0.0,1.0,von_neumann_r1,189.0,predicted_incorrect,von_neumann_r1,5,3,117.0,8.0,125.0,0.45,0.45,1,0,0.0,0.0,0,0.0,0.0,,1,0.85,20,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,272
af902bf9,no_deterministic_local_rule,3,1,29,0,29,0.015307405032217503,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,273
b0c4d837,unsupported_shape_change,6,1,29,0,0,1.2926990166306496e-05,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,274
b190f7f5,unsupported_shape_change,3,1,29,0,0,8.490169420838356e-07,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,275
b1948b0a,selected,3,1,29,29,0,0.027565397089347243,1.0,1.0,,0,0.0,0.0,1.0,center,24.0,solved,center,1,1,24.0,8.0,32.0,1.0,1.0,1,1,1.0,1.0,1,1.0,1.0,von_neumann_r1,1,1.0,16,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,276
b230c067,selected,3,1,29,2,27,0.022937607020139694,0.0,0.7733333333333333,,0,0.0,0.0,1.0,moore_r2,9431.0,predicted_incorrect,von_neumann_r2,13,62,3573.0,8.0,3581.0,0.34,0.34,1,0,0.0,0.0,0,0.0,0.0,moore_r2,1,0.77,100,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,277
b27ca6d3,selected,2,1,29,1,28,0.028500849031843245,0.0,0.9431372549019608,,0,0.0,0.0,1.0,moore_r2,7767.0,predicted_incorrect,moore_r2,25,29,3189.0,8.0,3197.0,0.19852941176470587,0.19852941176470587,1,0,0.0,0.0,0,0.0,0.0,,1,0.8272058823529411,272,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,278
b2862040,selected,4,1,29,1,28,0.03909850597847253,0.0,0.8559463986599665,,0,0.0,0.0,0.0,,,predicted_incorrect,moore_r2,25,88,9327.0,8.0,9335.0,0.0625,0.0625,1,0,0.0,0.0,0,0.0,0.0,,1,0.8708333333333333,240,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,279
b527c5c6,no_deterministic_local_rule,4,1,29,0,29,0.0586599389789626,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,280
b548a754,no_deterministic_local_rule,3,1,29,0,29,0.01955841202288866,,,4,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,281
b60334d2,selected,2,1,29,3,26,0.013221406959928572,0.5,0.9506172839506173,,0,0.0,0.0,1.0,moore_r1,956.0,predicted_incorrect,moore_r1,9,18,796.0,8.0,804.0,0.9506172839506173,0.9506172839506173,1,0,0.0,0.0,0,0.0,0.0,von_neumann_r2,1,0.9506172839506173,81,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,282
b6afb2da,selected,2,1,29,4,25,0.01707384397741407,0.0,0.94,,0,0.0,0.0,1.0,von_neumann_r1,529.0,predicted_incorrect,von_neumann_r1,5,19,505.0,8.0,513.0,0.98,0.98,1,0,0.0,0.0,0,0.0,0.0,von_neumann_r2,1,0.99,100,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,283
b7249182,no_deterministic_local_rule,3,1,29,0,29,0.030696243979036808,,,6;7,2,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,284
b775ac94,no_deterministic_local_rule,3,1,29,0,29,0.06751107599120587,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,285
b782dc8a,no_deterministic_local_rule,2,1,29,0,29,0.024211117066442966,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,286
b8825c91,selected,4,1,29,2,27,0.07818080205470324,0.0,0.923828125,,0,0.0,0.0,1.0,von_neumann_r2,5870.0,predicted_incorrect,von_neumann_r2,13,78,4470.0,8.0,4478.0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,,1,0.90234375,256,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,287
b8cdaf2b,selected,4,1,29,1,28,0.01101207104511559,0.0,0.8888888888888888,,0,0.0,0.0,0.0,,,predicted_incorrect,moore_r2,25,12,1420.0,8.0,1428.0,0.5802469135802469,0.5802469135802469,1,0,0.0,0.0,0,0.0,0.0,,1,0.9259259259259259,81,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,288
b91ae062,unsupported_shape_change,5,1,29,0,0,1.9830185920000076e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,289
b94a9452,unsupported_shape_change,3,1,29,0,0,1.0189833119511604e-06,,,8,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,290
b9b7f026,unsupported_shape_change,3,1,29,0,0,8.220085874199867e-07,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,291
ba26e723,no_deterministic_local_rule,5,1,29,0,29,0.011882594902999699,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,292
ba97ae07,selected,4,1,29,4,25,0.036327478010207415,0.0,0.9702380952380952,4;5,2,0.0,0.0,1.0,von_neumann_r1,216.0,predicted_incorrect,von_neumann_r1,5,5,165.0,8.0,173.0,0.21212121212121213,0.21212121212121213,1,0,0.0,0.0,0,0.0,0.0,,1,0.9393939393939394,66,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,293
bb43febb,selected,2,1,29,4,25,0.016808968037366867,1.0,1.0,,0,0.0,0.0,1.0,von_neumann_r1,68.0,solved,von_neumann_r1,5,1,68.0,8.0,76.0,0.86,0.86,1,1,1.0,1.0,1,1.0,1.0,von_neumann_r2,1,1.0,100,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,294
bbc9ae5d,unsupported_shape_change,5,1,29,0,0,1.7069978639483452e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,295
bc1d5164,unsupported_shape_change,5,1,29,0,0,9.010545909404755e-07,,,1,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,296
bd4472b8,no_deterministic_local_rule,3,1,29,0,29,0.005892498069442809,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,297
bda2d7a6,selected,3,2,29,4,25,0.016372967045754194,0.0,0.0,1;9,2,0.0,0.0,1.0,moore_r1,7761.0,predicted_incorrect,von_neumann_r1,5,68,1683.0,8.0,1691.0,0.0625,0.0,2,0,0.0,0.0,0,0.0,0.0,moore_r1,2,0.04,100,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,298
bdad9b1f,no_deterministic_local_rule,2,1,29,0,29,0.004850452998653054,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,299
be94b721,unsupported_shape_change,4,1,29,0,0,1.7799902707338333e-06,,,5,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,300
beb8660c,selected,3,1,29,2,27,0.01092384394723922,0.0,0.5420560747663551,7;9,2,0.0,0.0,1.0,moore_r2,9951.0,predicted_incorrect,von_neumann_r2,13,48,2789.0,8.0,2797.0,0.07954545454545454,0.07954545454545454,1,0,0.0,0.0,0,0.0,0.0,moore_r2,1,0.48863636363636365,88,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,301
c0f76784,selected,3,1,29,2,27,0.031178686069324613,0.3333333333333333,0.9837962962962963,,0,0.0,0.0,1.0,von_neumann_r2,1388.0,predicted_incorrect,von_neumann_r2,13,21,1276.0,8.0,1284.0,0.7916666666666666,0.7916666666666666,1,0,0.0,0.0,0,0.0,0.0,,1,0.9861111111111112,144,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,302
c1d99e64,selected,3,1,29,2,27,0.04570192296523601,0.0,0.847926267281106,4,1,0.0,0.0,1.0,von_neumann_r2,11249.0,predicted_incorrect,von_neumann_r2,13,93,5310.0,8.0,5318.0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,,1,0.8177777777777778,675,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,303
c3e719e8,unsupported_shape_change,3,1,29,0,0,1.5730038285255432e-06,,,1;5,2,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,304
c3f564a4,selected,3,1,29,2,27,0.053651641006581485,0.0,0.86328125,8,1,0.0,0.0,1.0,moore_r2,16818.0,predicted_incorrect,von_neumann_r2,13,113,6430.0,8.0,6438.0,0.2421875,0.2421875,1,0,0.0,0.0,0,0.0,0.0,moore_r2,1,0.8515625,256,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,305
c444b776,no_deterministic_local_rule,2,1,29,0,29,0.0248513410333544,,,6,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,306
c59eb873,unsupported_shape_change,3,1,29,0,0,3.544962964951992e-06,,,6;7;8,3,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,307
c8cbb738,unsupported_shape_change,3,1,29,0,0,8.540228009223938e-07,,,6,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,308
c8f0f002,selected,3,1,29,29,0,0.02567166101653129,1.0,1.0,,0,0.0,0.0,1.0,center,24.0,solved,center,1,1,24.0,8.0,32.0,1.0,1.0,1,1,1.0,1.0,1,1.0,1.0,center_wire_+2_-2,1,1.0,15,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,309
c909285e,unsupported_shape_change,3,1,29,0,0,1.7100246623158455e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,310
c9e6f938,unsupported_shape_change,3,1,29,0,0,1.0479707270860672e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,311
c9f8e694,no_deterministic_local_rule,2,1,29,0,29,0.014280466013588011,,,7;8,2,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,312
caa06a1f,no_deterministic_local_rule,3,1,29,0,29,0.012184162973426282,,,8,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,313
cbded52d,no_deterministic_local_rule,3,1,29,0,29,0.010977271944284439,,,6;8,2,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,314
cce03e0d,unsupported_shape_change,3,1,29,0,0,1.576961949467659e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,315
cdecee7f,unsupported_shape_change,3,1,29,0,0,7.349299266934395e-07,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,316
ce22a75a,selected,2,1,29,3,26,0.013343699974939227,0.0,0.9691358024691358,,0,0.0,0.0,1.0,moore_r1,1076.0,predicted_incorrect,moore_r1,9,21,916.0,8.0,924.0,0.9135802469135802,0.9135802469135802,1,0,0.0,0.0,0,0.0,0.0,von_neumann_r2,1,0.9259259259259259,81,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,317
ce4f8723,unsupported_shape_change,4,1,29,0,0,1.4381948858499527e-05,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,318
ce602527,unsupported_shape_change,4,1,29,0,0,7.67991878092289e-07,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,319
ce9e57f2,no_deterministic_local_rule,3,1,29,0,29,0.011836971971206367,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,320
cf98881b,unsupported_shape_change,5,1,29,0,0,1.4678924344480038e-05,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,321
d037b0a7,selected,3,1,29,3,26,0.006322236964479089,0.0,0.6296296296296297,,0,0.0,0.0,1.0,moore_r1,635.0,predicted_incorrect,moore_r1,9,10,475.0,8.0,483.0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,,1,0.5555555555555556,9,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,322
d06dbe63,no_deterministic_local_rule,2,1,29,0,29,0.016341387992724776,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,323
d07ae81c,no_deterministic_local_rule,3,1,29,0,29,0.029297680011950433,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,324
d0f5fe59,unsupported_shape_change,3,1,29,0,0,1.750071533024311e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,325
d10ecb37,unsupported_shape_change,3,1,29,0,0,8.050119504332542e-07,,,9,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,326
d13f3404,unsupported_shape_change,3,1,29,0,0,7.059425115585327e-07,,,9,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,327
d22278a0,no_deterministic_local_rule,4,1,29,0,29,0.023258510045707226,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,328
